"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016405","CoA-ligase activity","1/41","25/9914",0.04,9.67219512195122,2.79764606080448,0.0985307934775412,0.240479838626537,0.196884078407692,"3565680",1
"GO:0008047","enzyme activator activity","2/41","129/9914",0.0155038759689922,3.74891283796559,2.02509463276066,0.0992456476871425,0.240479838626537,0.196884078407692,"176588/173448",2
"GO:0016829","lyase activity","2/41","141/9914",0.0141843971631206,3.42985642622384,1.87260480286623,0.115096855016668,0.261193667049821,0.213842768344883,"174155/180525",2
"GO:0016877","ligase activity, forming carbon-sulfur bonds","1/41","37/9914",0.027027027027027,6.53526697429136,2.17368606134402,0.142396043763225,0.266557451791665,0.218234171057503,"3565680",1
"GO:0005509","calcium ion binding","2/41","163/9914",0.0122699386503067,2.96693101900344,1.6316547374113,0.145663867962069,0.266557451791665,0.218234171057503,"190583/176076",2
"GO:0005319","lipid transporter activity","1/41","47/9914",0.0212765957446809,5.14478463933575,1.83538952006032,0.177353629957112,0.286494325315335,0.23455675756811,"173448",1
"GO:0005516","calmodulin binding","1/41","49/9914",0.0204081632653061,4.93479342956695,1.77926790827914,0.184176398370711,0.290077827433869,0.237490618951706,"181099",1
"GO:0140677","molecular function activator activity","2/41","202/9914",0.0099009900990099,2.39410770345327,1.28999369547016,0.203206332944182,0.308541068399106,0.252606722665935,"176588/173448",2
"GO:0004364","glutathione transferase activity","1/41","56/9914",0.0178571428571429,4.31794425087108,1.60449587215486,0.207624106257277,0.308541068399106,0.252606722665935,"185407",1
"GO:0015020","glucuronosyltransferase activity","1/41","83/9914",0.0120481927710843,2.91331178372025,1.12796560604221,0.292060832615268,0.367996649095237,0.301283806276802,"191171",1
"GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups","1/41","88/9914",0.0113636363636364,2.74778270509978,1.06123192570457,0.306703402828693,0.378868909376621,0.310185072004251,"185407",1
"GO:0008194","UDP-glycosyltransferase activity","1/41","125/9914",0.008,1.93443902439024,0.677495979826923,0.40624672426034,0.48289704959248,0.395354309607878,"191171",1
"GO:0016874","ligase activity","1/41","139/9914",0.00719424460431655,1.73960343919986,0.565871539983968,0.440152542354086,0.5135112994131,0.420418607706632,"3565680",1
"GO:0016758","hexosyltransferase activity","1/41","208/9914",0.00480769230769231,1.1625234521576,0.152650234405922,0.581520340887259,0.619800788022838,0.507439241656124,"191171",1
"GO:0008289","lipid binding","1/41","213/9914",0.00469483568075117,1.1352341692431,0.128569483677617,0.590286464783655,0.619800788022838,0.507439241656124,"172635",1
"GO:0004175","endopeptidase activity","1/41","235/9914",0.00425531914893617,1.02895692786715,0.0289495010798963,0.626775594869235,0.647325614373144,0.529974187206083,"179210",1
"GO:0016757","glycosyltransferase activity","1/41","313/9914",0.00319488817891374,0.772539546481727,-0.263505538326107,0.73233261619591,0.744144432586166,0.609241055918499,"191171",1
"GO:0008233","peptidase activity","1/41","404/9914",0.00247524752475248,0.598526925863318,-0.530917157452539,0.819005467778462,0.819005467778462,0.670530792333244,"179210",1
